epoch,decision_output_auc,decision_output_loss,decision_output_precision,decision_output_recall,decision_output_recall_1,loss,onset_probs_c_precision,onset_probs_c_recall,onset_probs_c_recall_1,onset_probs_loss,val_decision_output_auc,val_decision_output_loss,val_decision_output_precision,val_decision_output_recall,val_decision_output_recall_1,val_loss,val_onset_probs_c_precision,val_onset_probs_c_recall,val_onset_probs_c_recall_1,val_onset_probs_loss
642,0.9948548674583435,0.08798453211784363,0.2364896535873413,0.9227083325386047,0.9831851124763489,0.08815302699804306,0.16313119232654572,0.8754478096961975,0.9727096557617188,0.16849884390830994,0.9929091334342957,0.07148583233356476,0.3456333577632904,0.8865890502929688,0.9605433344841003,0.07161646336317062,0.21266226470470428,0.8450704216957092,0.9492957592010498,0.13063783943653107
643,0.9947298765182495,0.08787687867879868,0.23691976070404053,0.9205178618431091,0.9825798869132996,0.08804385364055634,0.16211582720279694,0.8732619285583496,0.9707115292549133,0.16697612404823303,0.993710994720459,0.06815490126609802,0.3403696119785309,0.8934885859489441,0.9626994132995605,0.06828375905752182,0.20296451449394226,0.8558098673820496,0.9526408314704895,0.12886245548725128
644,0.9947139620780945,0.0884341225028038,0.23579208552837372,0.9222480654716492,0.9830219149589539,0.08860336244106293,0.16027617454528809,0.8753726482391357,0.9730417132377625,0.16925562918186188,0.9909721612930298,0.07681675255298615,0.41800743341445923,0.8738680481910706,0.946959912776947,0.07694996148347855,0.2291528284549713,0.8505281805992126,0.9396126866340637,0.13320530951023102
645,0.9945120215415955,0.0893985852599144,0.2346334606409073,0.9203835129737854,0.9828417897224426,0.08956798166036606,0.1656499207019806,0.8684405088424683,0.9708030819892883,0.16940803825855255,0.9932886958122253,0.0723201110959053,0.3640495538711548,0.8807675838470459,0.9562311172485352,0.07245779782533646,0.2362062931060791,0.8313380479812622,0.9406690001487732,0.13768254220485687
646,0.9941948652267456,0.0939977616071701,0.22465316951274872,0.9165993332862854,0.9824191331863403,0.09417136758565903,0.1590452641248703,0.8633441925048828,0.9701889753341675,0.1735825389623642,0.9958521127700806,0.061396535485982895,0.32327285408973694,0.9029754400253296,0.9715394377708435,0.061522919684648514,0.20412491261959076,0.8642605543136597,0.9575704336166382,0.1263856738805771
647,0.9945526123046875,0.09107527881860733,0.23245936632156372,0.9215694665908813,0.9835006594657898,0.09124750643968582,0.15996527671813965,0.8726322650909424,0.9730387926101685,0.17219318449497223,0.9966740012168884,0.06013790890574455,0.20414502918720245,0.9493315815925598,0.9877102375030518,0.06026637926697731,0.14051751792430878,0.9063380360603333,0.9783450961112976,0.12846486270427704
648,0.9947744607925415,0.08721482753753662,0.24185404181480408,0.9224978685379028,0.9828111529350281,0.08738262951374054,0.1631637066602707,0.8748165965080261,0.9725528359413147,0.16781654953956604,0.9964252710342407,0.0555492527782917,0.3003767728805542,0.9282017946243286,0.9797326326370239,0.055673278868198395,0.19357840716838837,0.8788732290267944,0.9670774936676025,0.12402518093585968
649,0.9948136210441589,0.0878363773226738,0.2378648817539215,0.9232187867164612,0.9836540222167969,0.0880059227347374,0.16270308196544647,0.8752140402793884,0.9729992151260376,0.16953971982002258,0.9964866042137146,0.05749412998557091,0.2190580517053604,0.9486847519874573,0.9857697486877441,0.05761956423521042,0.15302427113056183,0.9077464938163757,0.9746478796005249,0.12542667984962463
650,0.9948195219039917,0.08931111544370651,0.23926377296447754,0.9232650995254517,0.9838884472846985,0.089483343064785,0.1653774529695511,0.874086856842041,0.9732891321182251,0.1722399890422821,0.9965671896934509,0.05649542436003685,0.2547927498817444,0.9370418190956116,0.9855540990829468,0.05662226676940918,0.1680029183626175,0.892781674861908,0.9739436507225037,0.1268472671508789
651,0.9947748184204102,0.08966198563575745,0.23414430022239685,0.922635555267334,0.9834536910057068,0.08983339369297028,0.15992920100688934,0.8762462139129639,0.9739441871643066,0.17138996720314026,0.9960313439369202,0.06036609783768654,0.3258149325847626,0.909443736076355,0.9752048254013062,0.06049088016152382,0.190908744931221,0.8732394576072693,0.9626760482788086,0.12478427588939667
652,0.9947113990783691,0.08966271579265594,0.24017928540706635,0.9223182797431946,0.9828467965126038,0.08983379602432251,0.16847020387649536,0.8729234933853149,0.9731994271278381,0.17109236121177673,0.9960483908653259,0.05815387889742851,0.2758532166481018,0.9253988862037659,0.9803794622421265,0.05827883630990982,0.18955697119235992,0.8730633854866028,0.9640845060348511,0.12495848536491394
653,0.9947887063026428,0.08755446970462799,0.23625122010707855,0.9225572943687439,0.9828682541847229,0.08772280812263489,0.16273562610149384,0.8741188049316406,0.9724855422973633,0.1683603972196579,0.9951065182685852,0.06208828464150429,0.3014194369316101,0.9156964421272278,0.9745579957962036,0.062217362225055695,0.1920555680990219,0.8665493130683899,0.9588028192520142,0.1290811151266098
654,0.9948887228965759,0.08680093288421631,0.23634591698646545,0.9234095811843872,0.983052670955658,0.08696873486042023,0.159013569355011,0.8776485323905945,0.9742290377616882,0.1677609086036682,0.9961310029029846,0.05926337093114853,0.28792068362236023,0.9204398393630981,0.9764984846115112,0.059395693242549896,0.1716879904270172,0.8788732290267944,0.9658450484275818,0.1323152333498001
655,0.9946264624595642,0.09014001488685608,0.23486264050006866,0.9200257062911987,0.9826759696006775,0.0903097614645958,0.15803715586662292,0.8736993670463562,0.9733177423477173,0.16975831985473633,0.9967228174209595,0.05677367001771927,0.29722028970718384,0.9221647381782532,0.981457531452179,0.05690189078450203,0.1804097592830658,0.877464771270752,0.9684858918190002,0.1282188594341278
656,0.9947024583816528,0.08903735131025314,0.23507727682590485,0.9221398234367371,0.9834869503974915,0.08920875191688538,0.1632373034954071,0.8733829259872437,0.9718932509422302,0.17140395939350128,0.9950904250144958,0.07030296325683594,0.38312846422195435,0.880336344242096,0.9583872556686401,0.07043593376874924,0.2194884568452835,0.8339788913726807,0.9450704455375671,0.1329628974199295
657,0.994925320148468,0.08572056144475937,0.23716309666633606,0.922075092792511,0.9835395812988281,0.08588617295026779,0.15670828521251678,0.8791311979293823,0.9729434847831726,0.16561536490917206,0.9917743802070618,0.08385828137397766,0.4298112392425537,0.854247510433197,0.9372574090957642,0.08399989455938339,0.2510482966899872,0.8116196990013123,0.925000011920929,0.14160336554050446
658,0.9947401285171509,0.08838499337434769,0.23544715344905853,0.9210270643234253,0.9831346273422241,0.0885549858212471,0.15587623417377472,0.874485969543457,0.9728375673294067,0.17001821100711823,0.9964103102684021,0.056626077741384506,0.2821671962738037,0.9286330342292786,0.9788702130317688,0.05675206333398819,0.1819177269935608,0.877464771270752,0.9632042050361633,0.12598243355751038
659,0.9946469068527222,0.09036589413881302,0.23547294735908508,0.9219856858253479,0.9827162027359009,0.09053947776556015,0.15872739255428314,0.8741270303726196,0.9729812145233154,0.17356833815574646,0.9897254109382629,0.08060639351606369,0.37612301111221313,0.8755929470062256,0.943510115146637,0.08074405044317245,0.22164657711982727,0.8285211324691772,0.9304577708244324,0.13764776289463043
660,0.9948781728744507,0.0866328701376915,0.2386520802974701,0.9226081967353821,0.9838621616363525,0.0867999717593193,0.15738095343112946,0.8770789504051208,0.9738760590553284,0.16714155673980713,0.9961535334587097,0.058869775384664536,0.2544153034687042,0.9348857402801514,0.9818887710571289,0.05899706110358238,0.1575917899608612,0.8917253613471985,0.9707746505737305,0.12728363275527954
661,0.9947078824043274,0.08918891102075577,0.23421166837215424,0.9220932126045227,0.9829437732696533,0.08935839682817459,0.15833422541618347,0.8752692937850952,0.97373366355896,0.1694575399160385,0.9954970479011536,0.0656503215432167,0.35512974858283997,0.8911168575286865,0.9683052897453308,0.06578098237514496,0.23112541437149048,0.8348591327667236,0.9459506869316101,0.13066387176513672
662,0.9947705268859863,0.08946176618337631,0.2355857789516449,0.9224893450737,0.9836109280586243,0.08963395655155182,0.15997101366519928,0.8765042424201965,0.9733985066413879,0.17220978438854218,0.9918970465660095,0.07236359268426895,0.3885476589202881,0.8865890502929688,0.9519189596176147,0.07249224185943604,0.2305469959974289,0.8429577350616455,0.9440140724182129,0.1286538988351822
663,0.9947205781936646,0.08970429748296738,0.23791255056858063,0.9218563437461853,0.9830853343009949,0.08987685292959213,0.16053929924964905,0.8763826489448547,0.9732871055603027,0.17257072031497955,0.9935962557792664,0.06594210863113403,0.33764979243278503,0.9051315188407898,0.9633462429046631,0.06607074290513992,0.18863531947135925,0.8702464699745178,0.9566901326179504,0.12863841652870178
664,0.9949451088905334,0.08697782456874847,0.2399224489927292,0.9240847826004028,0.983842134475708,0.08714952319860458,0.1582801342010498,0.8801825046539307,0.9751854538917542,0.17166385054588318,0.9941648840904236,0.06574027985334396,0.3821115791797638,0.8934885859489441,0.9616214036941528,0.06586949527263641,0.21978022158145905,0.8521126508712769,0.949999988079071,0.1292112171649933
665,0.9949376583099365,0.08745258301496506,0.23966765403747559,0.9246755838394165,0.9839872121810913,0.08762208372354507,0.15905238687992096,0.8786817789077759,0.9735461473464966,0.16948989033699036,0.9956919550895691,0.06081523001194,0.3106389343738556,0.9109529852867126,0.972186267375946,0.06094380468130112,0.18571321666240692,0.8691901564598083,0.9635563492774963,0.12856923043727875
666,0.9948143362998962,0.08818623423576355,0.2385178953409195,0.9238689541816711,0.9827055931091309,0.08835703134536743,0.15598033368587494,0.8821427822113037,0.9740573167800903,0.17078715562820435,0.995944082736969,0.06051306799054146,0.2472618818283081,0.929711103439331,0.9812419414520264,0.06064183637499809,0.14511366188526154,0.8911972045898438,0.972183108329773,0.12877075374126434
667,0.9952785968780518,0.08363853394985199,0.2449667900800705,0.9254568219184875,0.9839334487915039,0.08380471169948578,0.15928536653518677,0.8827367424964905,0.9752563834190369,0.16618680953979492,0.9958692789077759,0.060508131980895996,0.3264092803001404,0.9113842248916626,0.972617506980896,0.06063765287399292,0.19918863475322723,0.8644366264343262,0.9610915780067444,0.1295139640569687
668,0.9948725700378418,0.08863471448421478,0.23682579398155212,0.9225848913192749,0.9839116334915161,0.08880587667226791,0.158255934715271,0.8793966174125671,0.9751778841018677,0.1711428016424179,0.9965053796768188,0.05599333345890045,0.31677156686782837,0.9223803281784058,0.9784389734268188,0.056120190769433975,0.17860564589500427,0.8862676024436951,0.9690141081809998,0.12685398757457733
669,0.9951085448265076,0.08628629893064499,0.2399916797876358,0.9260774254798889,0.9843199253082275,0.08645595610141754,0.15891589224338531,0.880558967590332,0.9745681881904602,0.16963644325733185,0.9961368441581726,0.05905498191714287,0.331997811794281,0.91116863489151,0.9747735857963562,0.05918201431632042,0.1928636133670807,0.862147867679596,0.9617957472801208,0.1270258128643036
670,0.994800329208374,0.08816739916801453,0.2348569631576538,0.9237462878227234,0.9836792349815369,0.08833783864974976,0.1568484902381897,0.8757940530776978,0.9734663367271423,0.1704491823911667,0.9955933094024658,0.060833390802145004,0.33299073576927185,0.9081500768661499,0.9745579957962036,0.060960352420806885,0.21705186367034912,0.8614436388015747,0.9610915780067444,0.126958429813385
671,0.9949039816856384,0.08625846356153488,0.23684023320674896,0.9229421019554138,0.9827342629432678,0.08642585575580597,0.16330881416797638,0.874150812625885,0.9725453853607178,0.1674029529094696,0.9946502447128296,0.06965693831443787,0.38247162103652954,0.8788270950317383,0.963777482509613,0.06978975981473923,0.23884204030036926,0.8177816867828369,0.9454225301742554,0.1328354775905609
672,0.9950186610221863,0.08597701787948608,0.2394547015428543,0.9244030117988586,0.9833977818489075,0.08614484965801239,0.16848288476467133,0.871125340461731,0.9725229740142822,0.16782549023628235,0.9955216646194458,0.06329888850450516,0.3822742700576782,0.8937041759490967,0.9629150629043579,0.0634273812174797,0.21857024729251862,0.8429577350616455,0.949999988079071,0.1285029500722885
673,0.9949595332145691,0.08604001253843307,0.23987089097499847,0.9227749109268188,0.9837180376052856,0.08620794862508774,0.16074934601783752,0.8779078722000122,0.9738597869873047,0.16791194677352905,0.9950013160705566,0.05916186049580574,0.3462136685848236,0.9118154644966125,0.9713238477706909,0.059284891933202744,0.19701005518436432,0.8723591566085815,0.9624999761581421,0.12303279340267181
674,0.9949824810028076,0.08671891689300537,0.24054722487926483,0.9234861731529236,0.9836031198501587,0.08688949048519135,0.159040629863739,0.8799113035202026,0.9727875590324402,0.17056888341903687,0.9941763877868652,0.06401833146810532,0.3586834967136383,0.8999568819999695,0.9609745740890503,0.06414651870727539,0.2035292237997055,0.8670774698257446,0.9545774459838867,0.12818792462348938
675,0.9946639537811279,0.08948014676570892,0.23565734922885895,0.9211490154266357,0.9833509922027588,0.08965157717466354,0.15980584919452667,0.8713970184326172,0.9711875319480896,0.17141804099082947,0.9884065985679626,0.09617690742015839,0.4856927692890167,0.8344113826751709,0.9269081354141235,0.09632135927677155,0.30842313170433044,0.7658450603485107,0.9102112650871277,0.14446306228637695
676,0.9948697090148926,0.0873122587800026,0.23680400848388672,0.9234833121299744,0.9829710721969604,0.08747994899749756,0.16486935317516327,0.870104193687439,0.9711856245994568,0.1676807850599289,0.9778839945793152,0.12299186736345291,0.4209368824958801,0.8253557682037354,0.9081500768661499,0.12314914911985397,0.2564676105976105,0.7871478796005249,0.9066901206970215,0.15728893876075745
677,0.9947562217712402,0.08828248083591461,0.23808474838733673,0.9225226640701294,0.9829975366592407,0.08845148235559464,0.16947585344314575,0.8708155751228333,0.9704649448394775,0.16898636519908905,0.9957184195518494,0.0624278299510479,0.2179325670003891,0.9322984218597412,0.9829667806625366,0.06256052106618881,0.13975292444229126,0.8922535181045532,0.9728873372077942,0.13268835842609406
678,0.9948559999465942,0.08901505917310715,0.24066807329654694,0.9243341088294983,0.9833640456199646,0.08918648213148117,0.16401472687721252,0.8759254813194275,0.9735642671585083,0.1714354008436203,0.9961894750595093,0.05776147171854973,0.33948785066604614,0.9118154644966125,0.9741267561912537,0.05788524076342583,0.19971416890621185,0.8610915541648865,0.9593309760093689,0.12376999109983444
679,0.994701623916626,0.08982238918542862,0.23478581011295319,0.9213200807571411,0.9834694862365723,0.08999352157115936,0.1658279001712799,0.8686922192573547,0.9720397591590881,0.171149343252182,0.9957257509231567,0.06058019399642944,0.3091597557067871,0.9154807925224304,0.9736955761909485,0.060709986835718155,0.18489310145378113,0.8709506988525391,0.9639084339141846,0.1297929435968399
680,0.9947617650032043,0.08887792378664017,0.23587778210639954,0.9208753108978271,0.98293536901474,0.089047871530056,0.1622176468372345,0.8724342584609985,0.9718857407569885,0.16993720829486847,0.9958515763282776,0.0593583770096302,0.3283408284187317,0.9122466444969177,0.9760672450065613,0.059484679251909256,0.19978702068328857,0.8588027954101562,0.9580985903739929,0.12630680203437805
681,0.9948588609695435,0.08660532534122467,0.23946000635623932,0.924206554889679,0.9832953810691833,0.08677419275045395,0.16258271038532257,0.8746916055679321,0.972756028175354,0.16886933147907257,0.9964688420295715,0.05792870372533798,0.27693596482276917,0.9260457158088684,0.982751190662384,0.058053843677043915,0.1821029782295227,0.8698943853378296,0.9661971926689148,0.12513762712478638
682,0.9949043989181519,0.08842620253562927,0.2395210564136505,0.9229447841644287,0.9828979969024658,0.08859723061323166,0.1628963053226471,0.875398576259613,0.9726888537406921,0.1710285097360611,0.9966728687286377,0.060253653675317764,0.1912572979927063,0.9527813792228699,0.9900819063186646,0.06038026139140129,0.12641072273254395,0.9130281805992126,0.982218325138092,0.12660647928714752
683,0.9947820901870728,0.0882340595126152,0.23691733181476593,0.9222485423088074,0.9836968183517456,0.08840356767177582,0.16569267213344574,0.8720096945762634,0.9711214900016785,0.16951729357242584,0.9963451623916626,0.05484789237380028,0.2723122239112854,0.9387667179107666,0.9812419414520264,0.0549706369638443,0.16580989956855774,0.891549289226532,0.969366192817688,0.12274740636348724
684,0.9949997663497925,0.08654723316431046,0.23963671922683716,0.9245980381965637,0.9831705689430237,0.08671704679727554,0.16080501675605774,0.8765971064567566,0.9728878140449524,0.16982634365558624,0.9965633153915405,0.055466894060373306,0.298606276512146,0.9238896369934082,0.9825356006622314,0.055589403957128525,0.18182478845119476,0.8806338310241699,0.9672535061836243,0.12251701951026917
685,0.9951029419898987,0.08588581532239914,0.24351857602596283,0.92499178647995,0.9838743805885315,0.08605356514453888,0.16586777567863464,0.8772234320640564,0.9726046323776245,0.16776640713214874,0.9964630007743835,0.05664551630616188,0.26786819100379944,0.9325140118598938,0.981026291847229,0.0567716583609581,0.15935905277729034,0.8964788913726807,0.9741197228431702,0.12614752352237701
686,0.9950477480888367,0.08721374720335007,0.24267691373825073,0.9255546927452087,0.9837843179702759,0.08738332241773605,0.16488613188266754,0.8785591125488281,0.9736441373825073,0.16956770420074463,0.9965981841087341,0.054571911692619324,0.26995012164115906,0.9335920810699463,0.9836136102676392,0.054695211350917816,0.16621261835098267,0.891549289226532,0.9742957949638367,0.12330012023448944
687,0.9948344826698303,0.08922930061817169,0.23452512919902802,0.9229476451873779,0.9842268824577332,0.08939974009990692,0.16286775469779968,0.8742991089820862,0.9730296730995178,0.1704566478729248,0.995572030544281,0.06074657291173935,0.2596258223056793,0.9275549650192261,0.9739111661911011,0.06087500974535942,0.1717112958431244,0.8829225301742554,0.9661971926689148,0.1284336894750595
688,0.994673490524292,0.08949531614780426,0.23700891435146332,0.9215864539146423,0.9824705123901367,0.08966650068759918,0.1662832796573639,0.8742837309837341,0.9725374579429626,0.17119435966014862,0.9961667060852051,0.05731217935681343,0.25100982189178467,0.9379042983055115,0.981026291847229,0.05743980407714844,0.15681059658527374,0.8926056623458862,0.9750000238418579,0.12762752175331116
689,0.9951717853546143,0.08338353782892227,0.24512574076652527,0.9256832003593445,0.9837250113487244,0.08354948461055756,0.1616997867822647,0.8832634091377258,0.9745804071426392,0.16593846678733826,0.9959149360656738,0.05657651647925377,0.29262346029281616,0.9314359426498413,0.9793014526367188,0.056700460612773895,0.1966017484664917,0.8779929280281067,0.9679577350616455,0.12393545359373093
690,0.9949018359184265,0.086738720536232,0.23955751955509186,0.9244694113731384,0.9836990833282471,0.0869084820151329,0.16522684693336487,0.8777347207069397,0.9740434885025024,0.16976456344127655,0.9955185651779175,0.05777564272284508,0.30002108216285706,0.9204398393630981,0.9754204154014587,0.057900406420230865,0.1789226233959198,0.8841549158096313,0.9684858918190002,0.12475670129060745
691,0.9946475625038147,0.08976670354604721,0.23785389959812164,0.9223797917366028,0.982215404510498,0.08993721008300781,0.16111557185649872,0.8775473237037659,0.9738552570343018,0.1705165058374405,0.9969274997711182,0.05568642541766167,0.2534734308719635,0.9361793994903564,0.9851229190826416,0.05581044778227806,0.15893609821796417,0.9036971926689148,0.9758802652359009,0.12402376532554626
692,0.9947885274887085,0.08898195624351501,0.23411475121974945,0.9226069450378418,0.9831076860427856,0.08915054053068161,0.16250267624855042,0.8763364553451538,0.9728707671165466,0.1685381382703781,0.9956974983215332,0.061314817517995834,0.3282682001590729,0.9036222696304321,0.9741267561912537,0.06144259124994278,0.20552808046340942,0.8561619520187378,0.9602112770080566,0.12777656316757202
693,0.9947494268417358,0.08850246667861938,0.23541201651096344,0.9210593700408936,0.9834157228469849,0.088670514523983,0.168289452791214,0.8688520789146423,0.970773458480835,0.16805234551429749,0.9960782527923584,0.057916752994060516,0.28564751148223877,0.9221647381782532,0.9793014526367188,0.058041997253894806,0.19116072356700897,0.8802816867828369,0.967781662940979,0.12524743378162384
694,0.9948577880859375,0.08741877228021622,0.24011796712875366,0.923106849193573,0.9839961528778076,0.08758685737848282,0.16860447824001312,0.8747667074203491,0.9729732871055603,0.16806289553642273,0.994300365447998,0.06542456895112991,0.3398735225200653,0.9038378596305847,0.9631306529045105,0.06555091589689255,0.21206596493721008,0.8602112531661987,0.9535211324691772,0.12634705007076263
695,0.9949328303337097,0.08785632252693176,0.23632122576236725,0.9216935038566589,0.983919084072113,0.0880277082324028,0.16033507883548737,0.8747226595878601,0.9724490642547607,0.17142803966999054,0.9960794448852539,0.05700089409947395,0.310565322637558,0.9215179085731506,0.974342405796051,0.05712316930294037,0.19852270185947418,0.8801056146621704,0.9635563492774963,0.12227047234773636
696,0.9949824810028076,0.0857834592461586,0.23956851661205292,0.9233260154724121,0.983275294303894,0.0859491229057312,0.1609729379415512,0.8786803483963013,0.9739090204238892,0.16564609110355377,0.995991051197052,0.05911087617278099,0.3076644837856293,0.9165588617324829,0.9728330969810486,0.05923456698656082,0.19898676872253418,0.8713028430938721,0.9626760482788086,0.1236848458647728
697,0.9948510527610779,0.08772025257349014,0.2414659857749939,0.9241074919700623,0.9828557968139648,0.08789010345935822,0.16156774759292603,0.8791586756706238,0.9730243682861328,0.16981521248817444,0.9963480234146118,0.06007784977555275,0.21949250996112823,0.9381198883056641,0.9881414175033569,0.06021018698811531,0.14588820934295654,0.8873239159584045,0.9727112650871277,0.13233497738838196
698,0.9949353933334351,0.08665668219327927,0.24068166315555573,0.923668384552002,0.9833707809448242,0.0868234634399414,0.16724655032157898,0.8737590909004211,0.972400963306427,0.16677618026733398,0.9957320094108582,0.05911001190543175,0.2844122052192688,0.9217334985733032,0.974342405796051,0.05923859402537346,0.1860848069190979,0.8753520846366882,0.9607394337654114,0.12857799232006073
699,0.9950804114341736,0.08512947708368301,0.24497058987617493,0.9260219931602478,0.9837887287139893,0.0852985605597496,0.16333886981010437,0.8832045197486877,0.9750011563301086,0.16905948519706726,0.9948710203170776,0.06040199473500252,0.33524173498153687,0.909012496471405,0.9689521193504333,0.06053104251623154,0.21054865419864655,0.8735915422439575,0.9610915780067444,0.12904605269432068
700,0.9948084950447083,0.08749315142631531,0.23643484711647034,0.9223380088806152,0.9838897585868835,0.08766183257102966,0.16176050901412964,0.8765052556991577,0.9735120534896851,0.16868320107460022,0.9955750703811646,0.05935869365930557,0.25274211168289185,0.9340232610702515,0.9808107018470764,0.05948729068040848,0.16409359872341156,0.8926056623458862,0.9716549515724182,0.12860019505023956
701,0.995201587677002,0.08537360280752182,0.24271585047245026,0.9265854358673096,0.9840520620346069,0.08554131537675858,0.16432428359985352,0.8815268874168396,0.9736523032188416,0.16769100725650787,0.9961102604866028,0.05856206640601158,0.28638404607772827,0.9219490885734558,0.9780077338218689,0.05868992954492569,0.1880120187997818,0.8808098435401917,0.9670774936676025,0.127863809466362
702,0.9949796199798584,0.08801666647195816,0.23974467813968658,0.9246856570243835,0.9841753244400024,0.08818646520376205,0.16034993529319763,0.8814361095428467,0.974518358707428,0.1697840392589569,0.996577799320221,0.060838691890239716,0.19537730515003204,0.9495472311973572,0.9877102375030518,0.06096675246953964,0.12393070757389069,0.9156690239906311,0.9792253375053406,0.1280609369277954
703,0.9949148893356323,0.08617039024829865,0.23958532512187958,0.9248565435409546,0.9837058186531067,0.08633826673030853,0.15992635488510132,0.8789501190185547,0.9752062559127808,0.16786979138851166,0.9961109757423401,0.059974316507577896,0.33843180537223816,0.9064251780509949,0.972617506980896,0.060099657624959946,0.1960398405790329,0.8593310117721558,0.9591549038887024,0.1253388375043869
704,0.9950249195098877,0.08530443906784058,0.2415010929107666,0.9263286590576172,0.9835832715034485,0.08546943962574005,0.1634768694639206,0.8783926963806152,0.9736423492431641,0.16499976813793182,0.9965994358062744,0.05551552399992943,0.2579859793186188,0.936826229095459,0.9846916794776917,0.0556425042450428,0.1533423513174057,0.8985915780067444,0.9737675786018372,0.12697631120681763
705,0.9951120018959045,0.08610400557518005,0.2431235909461975,0.9259857535362244,0.9844266176223755,0.08627337217330933,0.16138926148414612,0.882027804851532,0.9756979942321777,0.16938243806362152,0.995954692363739,0.05630660057067871,0.29370343685150146,0.926261305809021,0.9793014526367188,0.056429799646139145,0.17219620943069458,0.8936619758605957,0.970950722694397,0.12319999188184738
706,0.9948458075523376,0.08860818296670914,0.2364996075630188,0.9229429364204407,0.983144223690033,0.08877672255039215,0.16327723860740662,0.8754472732543945,0.9726978540420532,0.1685422658920288,0.9939639568328857,0.06686799973249435,0.2933725118637085,0.9038378596305847,0.9687365293502808,0.0669994130730629,0.20238840579986572,0.8533450961112976,0.9554577469825745,0.13141082227230072
707,0.9951755404472351,0.08530475944280624,0.24250808358192444,0.92588871717453,0.9841693639755249,0.0854714959859848,0.16595451533794403,0.8771060705184937,0.9738155007362366,0.16674038767814636,0.9953316450119019,0.061124470084905624,0.33605441451072693,0.9053471088409424,0.9689521193504333,0.061252303421497345,0.21745680272579193,0.8640844821929932,0.9589788913726807,0.1278318464756012
708,0.9949896335601807,0.08693349361419678,0.2407766580581665,0.9235515594482422,0.9838647246360779,0.08710121363401413,0.16632549464702606,0.8751909136772156,0.9731119275093079,0.16769400238990784,0.9968783259391785,0.05443567782640457,0.2744615077972412,0.936826229095459,0.9821043610572815,0.054559074342250824,0.1765817403793335,0.8883802890777588,0.9720070362091064,0.12340256571769714
709,0.9949995875358582,0.08650313317775726,0.2414507418870926,0.9253212809562683,0.983584463596344,0.0866718590259552,0.16511170566082,0.8773309588432312,0.9743683338165283,0.16875006258487701,0.9965052604675293,0.05490446835756302,0.27949991822242737,0.935101330280304,0.9833980202674866,0.05502793937921524,0.17044919729232788,0.8938380479812622,0.9744718074798584,0.12346374243497849
710,0.9950686097145081,0.08657751232385635,0.24317754805088043,0.9234216213226318,0.9834308624267578,0.08674373477697372,0.16943852603435516,0.8778531551361084,0.9742322564125061,0.16624662280082703,0.9892957210540771,0.08281704038381577,0.34877336025238037,0.8766709566116333,0.9454506039619446,0.08295250684022903,0.23829370737075806,0.815316915512085,0.9290493130683899,0.13547740876674652
711,0.9949895143508911,0.08616548776626587,0.23829752206802368,0.9229844212532043,0.9833335876464844,0.08633159101009369,0.16471955180168152,0.8744372129440308,0.9718114733695984,0.16611042618751526,0.9961779713630676,0.058560896664857864,0.3118382394313812,0.9144027829170227,0.9771453142166138,0.0586853101849556,0.20467038452625275,0.8718309998512268,0.9633802771568298,0.12441784888505936
712,0.9947922229766846,0.0881364494562149,0.23553134500980377,0.9245609641075134,0.9838707447052002,0.08830499649047852,0.15854743123054504,0.880082368850708,0.9742554426193237,0.168577179312706,0.9965931177139282,0.05623907968401909,0.2612325847148895,0.9376886487007141,0.9825356006622314,0.05636142939329147,0.16928347945213318,0.8959506750106812,0.9750000238418579,0.12235289067029953
713,0.995114803314209,0.08545832335948944,0.24627400934696198,0.9253115057945251,0.9832170605659485,0.08562611043453217,0.1659778654575348,0.8793872594833374,0.9745869040489197,0.16783806681632996,0.9968253970146179,0.05552035570144653,0.24756291508674622,0.9417852759361267,0.9844760894775391,0.05564381554722786,0.16224828362464905,0.8964788913726807,0.9778168797492981,0.12346124649047852
714,0.9949770569801331,0.08673965185880661,0.23879827558994293,0.92354816198349,0.9842272996902466,0.08690892904996872,0.15599940717220306,0.8831508755683899,0.9750998020172119,0.1692432016134262,0.9967210292816162,0.05433717742562294,0.30720824003219604,0.926261305809021,0.9818887710571289,0.05445747449994087,0.19545933604240417,0.8806338310241699,0.9698943495750427,0.12030111998319626
715,0.9949920177459717,0.08683735877275467,0.24039891362190247,0.9241623878479004,0.9834874272346497,0.08700496703386307,0.16600389778614044,0.8737019300460815,0.9730431437492371,0.16759449243545532,0.9966362714767456,0.05457639694213867,0.24407516419887543,0.9437257647514343,0.9864165782928467,0.05469660088419914,0.16180965304374695,0.9042253494262695,0.9774647951126099,0.12019923329353333
716,0.9952584505081177,0.0837947428226471,0.24644416570663452,0.9265036582946777,0.9844460487365723,0.08395949006080627,0.1676628142595291,0.8792906999588013,0.9736948013305664,0.16474102437496185,0.9956352114677429,0.05784543603658676,0.2910063564777374,0.9264769554138184,0.9741267561912537,0.057965412735939026,0.1781562715768814,0.893133819103241,0.9661971926689148,0.11997473984956741
717,0.9950861930847168,0.085861437022686,0.24163870513439178,0.924814760684967,0.9835017323493958,0.08602849394083023,0.162132129073143,0.8818963766098022,0.9743633270263672,0.16706712543964386,0.9964470863342285,0.060901936143636703,0.2092268019914627,0.9445881843566895,0.9892194867134094,0.061030853539705276,0.13598911464214325,0.8978873491287231,0.9815140962600708,0.1289105862379074
